time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2016-11-06 07:40:01.211 UTC, ,125,3159677,1056,13824, , ,3,1,22,3,0,14, , , , , , , ,3,3, ,2,1,3,1,5, ,248,122, , , , , , , , , , , , , ,175076,116, ,174059, , , , , ,7,7, , , , , ,22,1173, , , , , , , , , , , , , , , , , , , , , , , , ,1478418000852,3145728, , , ,131,0, , , ,2, , , ,3, , , , ,131, ,2048,1, , , , ,696320,184, , , , , , , , , , ,22634848,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:40:01.211 UTC, ,125,3161997,1056,16144, , ,4,1,3,1,0,33,1, , , , , ,1,4,4, , , ,3,2,6, ,2,1, , , , , , , , , , , , , ,175076,116, ,174059, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418000852,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,22634848,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , 
2016-11-06 07:40:15.613 UTC, ,125,3159677,1056,13824, , ,3,1,22,3,0,14, , , , , , , ,3,3, ,2,1,3,1,5, ,250,123, , , , , , , , , , , , , ,176268,117, ,175319, , , , , ,7,7, , , , , ,22,1182, , , , , , , , , , , , , , , , , , , , , , , , ,1478418015254,3145728, , , ,132,0, , , ,2, , , ,3, , , , ,132, ,2048,1, , , , ,698368,185, , , , , , , , , , ,22553344,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:40:15.613 UTC, ,125,3162029,1056,16176, , ,4,1,3,1,0,33,1, , , , , ,1,4,4, , , ,3,2,6, ,2,1, , , , , , , , , , , , , ,176268,117, ,175319, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418015254,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,23056656,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , 
2016-11-06 07:40:35.366 UTC, ,125,3159677,1056,13824, , ,3,1,22,3,0,14, , , , , , , ,3,3, ,2,1,3,1,5, ,252,124, , , , , , , , , , , , , ,177692,118, ,176555, , , , , ,7,7, , , , , ,22,1193, , , , , , , , , , , , , , , , , , , , , , , , ,1478418034991,3145728, , , ,133,0, , , ,2, , , ,3, , , , ,133, ,2048,1, , , , ,700416,186, , , , , , , , , , ,22648792,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:40:35.366 UTC, ,125,3162109,1056,16256, , ,4,1,3,1,0,33,1, , , , , ,1,4,4, , , ,3,2,6, ,2,1, , , , , , , , , , , , , ,177692,118, ,176555, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418034991,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,22648792,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , 
2016-11-06 07:40:50.111 UTC, ,125,3159677,1056,13824, , ,3,1,23,3,0,13, , , , , , , ,3,3, ,2,1,3,1,5, ,255,125, , , , , , , , , , , , , ,179007,119, ,177939, , , , , ,7,7, , , , , ,22,1202, , , , , , , , , , , , , , , , , , , , , , , , ,1478418049752,3145728, , , ,134,0, , , ,2, , , ,3, , , , ,134, ,2048,1, , , , ,702464,187, , , , , , , , , , ,22784392,-1, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:40:50.126 UTC, ,125,3162149,1056,16296, , ,4,1,3,1,0,33,1, , , , , ,1,4,4, , , ,3,2,6, ,2,1, , , , , , , , , , , , , ,179007,119, ,177939, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418049752,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,22784392,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , 
2016-11-06 07:41:18.303 UTC, ,125,3159677,1056,13824, , ,3,1,22,3,0,14, , , , , , , ,3,3, ,2,1,3,1,5, ,256,126, , , , , , , , , , , , , ,180494,120, ,179266, , , , , ,7,7, , , , , ,23,1213, , , , , , , , , , , , , , , , , , , , , , , , ,1478418077928,3145728, , , ,135,0, , , ,2, , , ,3, , , , ,135, ,2048,1, , , , ,720896,190, , , , , , , , , , ,22844568,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:41:18.318 UTC, ,125,3162197,1056,16344, , ,4,1,3,1,0,33,1, , , , , ,1,4,4, , , ,3,2,6, ,2,1, , , , , , , , , , , , , ,180494,120, ,179266, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418077928,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,22844568,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , 
2016-11-06 07:41:22.877 UTC, ,125,3159677,1056,13824, , ,3,1,22,3,0,14, , , , , , , ,3,3, ,2,1,3,1,5, ,258,127, , , , , , , , , , , , , ,181945,121, ,180763, , , , , ,7,7, , , , , ,23,1222, , , , , , , , , , , , , , , , , , , , , , , , ,1478418082502,3145728, , , ,136,0, , , ,2, , , ,3, , , , ,136, ,2048,1, , , , ,722944,191, , , , , , , , , , ,22828688,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:41:22.877 UTC, ,125,3162253,1056,16400, , ,4,1,3,1,0,33,1, , , , , ,1,4,4, , , ,3,2,6, ,2,1, , , , , , , , , , , , , ,181945,121, ,180763, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418082502,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,22828688,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , 
2016-11-06 07:41:33.113 UTC, ,125,3159677,1056,13824, , ,3,1,22,3,0,14, , , , , , , ,3,3, ,2,1,3,1,5, ,260,128, , , , , , , , , , , , , ,183559,122, ,182210, , , , , ,7,7, , , , , ,23,1233, , , , , , , , , , , , , , , , , , , , , , , , ,1478418092739,3145728, , , ,137,0, , , ,2, , , ,3, , , , ,137, ,2048,1, , , , ,724992,192, , , , , , , , , , ,22652080,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:41:33.113 UTC, ,125,3162309,1056,16456, , ,4,1,3,1,0,33,1, , , , , ,1,4,4, , , ,3,2,6, ,2,1, , , , , , , , , , , , , ,183559,122, ,182210, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418092739,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,23155392,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , 
2016-11-06 07:41:41.400 UTC, ,125,3159677,1056,13824, , ,3,1,22,3,0,14, , , , , , , ,3,3, ,2,1,3,1,5, ,262,129, , , , , , , , , , , , , ,185118,123, ,183822, , , , , ,7,7, , , , , ,23,1242, , , , , , , , , , , , , , , , , , , , , , , , ,1478418101010,3145728, , , ,138,0, , , ,2, , , ,3, , , , ,138, ,2048,1, , , , ,727040,193, , , , , , , , , , ,22667936,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:41:41.415 UTC, ,125,3162365,1056,16512, , ,4,1,3,1,0,33,1, , , , , ,1,4,4, , , ,3,2,6, ,2,1, , , , , , , , , , , , , ,185118,123, ,183822, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418101010,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,22667936,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , 
2016-11-06 07:41:55.084 UTC, ,125,3159677,1056,13824, , ,3,1,22,3,0,14, , , , , , , ,3,3, ,2,1,3,1,5, ,264,130, , , , , , , , , , , , , ,186809,124, ,185366, , , , , ,7,7, , , , , ,23,1253, , , , , , , , , , , , , , , , , , , , , , , , ,1478418114725,3145728, , , ,139,0, , , ,2, , , ,3, , , , ,139, ,2048,1, , , , ,729088,194, , , , , , , , , , ,22781768,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:41:55.100 UTC, ,125,3162405,1056,16552, , ,4,1,3,1,0,33,1, , , , , ,1,4,4, , , ,3,2,6, ,2,1, , , , , , , , , , , , , ,186809,124, ,185366, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418114725,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,22781768,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , 
2016-11-06 07:42:37.878 UTC, ,125,3159677,1056,13824, , ,3,1,22,3,0,14, , , , , , , ,3,3, ,2,1,3,1,5, ,266,131, , , , , , , , , , , , , ,188487,125, ,187085, , , , , ,7,7, , , , , ,24,1262, , , , , , , , , , , , , , , , , , , , , , , , ,1478418157504,3145728, , , ,140,0, , , ,2, , , ,3, , , , ,140, ,2048,1, , , , ,747520,197, , , , , , , , , , ,22678320,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:42:37.878 UTC, ,125,3162469,1056,16616, , ,4,1,3,1,0,33,1, , , , , ,1,4,4, , , ,3,2,6, ,2,1, , , , , , , , , , , , , ,188487,125, ,187085, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418157504,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,23181632,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , 
2016-11-06 07:42:44.433 UTC, ,125,3159677,1056,13824, , ,3,1,22,3,0,14, , , , , , , ,3,3, ,2,1,3,1,5, ,268,132, , , , , , , , , , , , , ,190322,126, ,188754, , , , , ,7,7, , , , , ,24,1273, , , , , , , , , , , , , , , , , , , , , , , , ,1478418164059,3145728, , , ,141,0, , , ,2, , , ,3, , , , ,141, ,2048,1, , , , ,749568,198, , , , , , , , , , ,22725928,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:42:44.433 UTC, ,125,3162525,1056,16672, , ,4,1,3,1,0,33,1, , , , , ,1,4,4, , , ,3,2,6, ,2,1, , , , , , , , , , , , , ,190322,126, ,188754, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418164059,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,23229240,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , 
2016-11-06 07:43:03.265 UTC, ,125,3159677,1056,13824, , ,3,1,22,3,0,14, , , , , , , ,3,3, ,2,1,3,1,5, ,270,133, , , , , , , , , , , , , ,192103,127, ,190587, , , , , ,7,7, , , , , ,24,1282, , , , , , , , , , , , , , , , , , , , , , , , ,1478418182891,3145728, , , ,142,0, , , ,2, , , ,3, , , , ,142, ,2048,1, , , , ,751616,199, , , , , , , , , , ,22793304,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:43:03.265 UTC, ,125,3162581,1056,16728, , ,4,1,3,1,0,33,1, , , , , ,1,4,4, , , ,3,2,6, ,2,1, , , , , , , , , , , , , ,192103,127, ,190587, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418182891,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,22793304,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , 
2016-11-06 07:43:08.276 UTC, ,125,3159677,1056,13824, , ,3,1,22,3,0,14, , , , , , , ,3,3, ,2,1,3,1,5, ,272,134, , , , , , , , , , , , , ,194048,128, ,192368, , , , , ,7,7, , , , , ,24,1293, , , , , , , , , , , , , , , , , , , , , , , , ,1478418187901,3145728, , , ,143,0, , , ,2, , , ,3, , , , ,143, ,2048,1, , , , ,753664,200, , , , , , , , , , ,23057400,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:43:08.276 UTC, ,125,3162637,1056,16784, , ,4,1,3,1,0,33,1, , , , , ,1,4,4, , , ,3,2,6, ,2,1, , , , , , , , , , , , , ,194048,128, ,192368, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418187901,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,23057400,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , 
2016-11-06 07:43:29.900 UTC, ,125,3161341,1056,15488, , ,4, ,27,4,0,15, , , , , , , ,4,3, ,2, ,3,2,5, ,277,135, , , , , , , , , , , , , ,197982,129, ,194292, , , , , ,7,7, , , , , ,25,1305, , , , , , , , , , , , , , , , , , , , , , , , ,1478418209526,3145728, , , ,143,0, , , ,2, , , ,3, , , , ,143, ,2048,1, , , , ,770048,202, , , , , , , , , , ,22995160,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:43:29.900 UTC, ,125,3164333,1056,18480, , ,5,1,3,1,0,33,1, , , , , ,1,5,4, , , ,3,3,6, ,2,1, , , , , , , , , , , , , ,197982,129, ,194292, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418209526,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,22995160,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , 
2016-11-06 07:43:58.358 UTC, ,125,3161365,1056,15512, , ,4, ,24,4,0,17, , , , , , , ,4,3, ,2, ,3,2,5, ,276,136, , , , , , , , , , , , , ,199724,130, ,198251, , , , , ,7,7, , , , , ,25,1316, , , , , , , , , , , , , , , , , , , , , , , , ,1478418237983,3145728, , , ,145,0, , , ,2, , , ,3, , , , ,145, ,2048,1, , , , ,774144,204, , , , , , , , , , ,22825928,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:43:58.358 UTC, ,125,3164413,1056,18560, , ,5,1,3,1,0,33,1, , , , , ,1,5,4, , , ,3,3,6, ,2,1, , , , , , , , , , , , , ,199724,130, ,198251, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418237983,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,23329240,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , 
2016-11-06 07:44:17.159 UTC, ,125,3161389,1056,15536, , ,4, ,24,4,0,17, , , , , , , ,4,3, ,2, ,3,2,5, ,278,137, , , , , , , , , , , , , ,201440,131, ,200004, , , , , ,7,7, , , , , ,25,1325, , , , , , , , , , , , , , , , , , , , , , , , ,1478418256785,3145728, , , ,146,0, , , ,2, , , ,3, , , , ,146, ,2048,1, , , , ,776192,205, , , , , , , , , , ,23088720,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:44:17.175 UTC, ,589,3172541,1056,26224, , ,6,1,4,1,0,25, , , , , , , ,6,4, , ,1,3,4,6, ,2,1, , , , , , , , , , , , , ,201440,131, ,200004, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418256785,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , ,1,14149,6, , , , , , , , , , ,23088720,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:44:34.072 UTC, ,125,3161413,1056,15560, , ,4,1,24,4,0,17, , , , , , , ,4,3, ,2,1,3,2,5, ,280,138, , , , , , , , , , , , , ,207326,132, ,206492, , , , , ,7,7, , , , , ,26,1339, , , , , , , , , , , , , , , , , , , , , , , , ,1478418273682,3145728, , , ,148,0, , , ,2, , , ,3, , , , ,148, ,2048,1, , , , ,796672,209, , , , , , , , , , ,23180472,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:44:34.072 UTC, ,125,3163533,1056,17680, , ,5,1,3,1,0,33,1, , , , , ,1,5,4, , , ,3,3,6, ,2,1, , , , , , , , , , , , , ,207326,132, ,206492, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418273682,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,23180472,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , 
2016-11-06 07:44:43.092 UTC, ,125,3161437,1056,15584, , ,4, ,24,4,0,17, , , , , , , ,4,3, ,2, ,3,2,5, ,282,139, , , , , , , , , , , , , ,208430,133, ,207597, , , , , ,7,7, , , , , ,26,1348, , , , , , , , , , , , , , , , , , , , , , , , ,1478418282718,3145728, , , ,148,0, , , ,2, , , ,3, , , , ,148, ,2048,1, , , , ,796672,209, , , , , , , , , , ,22985320,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-06 07:44:43.092 UTC, ,125,3163621,1056,17768, , ,5,1,3,1,0,33,1, , , , , ,1,5,4, , , ,3,3,6, ,2,1, , , , , , , , , , , , , ,208430,133, ,207597, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478418282718,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,22985320,-1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , 
2016-11-06 07:44:57.260 UTC, ,125,3161461,1056,15608, , ,4,1,24,4,0,17, , , , , , , ,4,3, ,2,1,3,2,5, ,284,140, , , , , , , , , , , , , ,209634,134, ,208703, , , , , ,7,7, , , , , ,26,1359, , , , , , , , , , , , , , , , , , , , , , , , ,1478418296886,3145728, , , ,150,0, , , ,2, , , ,3, , , , ,150, ,2048,1, , , , ,800768,211, , , , , , , , , , ,22993720,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
